,sentence_level_id,audio,start_time,end_time,goldStandard,actual,repeated,runon,nonchild,annotator_id,grade,sound,title,topic,words,__id__,content,time,picture,userId,segment_time,original_audio_name,ordered_sentences,issues
919,188964286,uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_YLXuurDAeYQaKiiuD7UK_1743542725.wav,49.21828908554572,56.017699115044245,They sang and clapped.,,False,False,False,75323,Kindergarten,"CVC practice short a, short i",birthday,Alphabet,100.0,YLXuurDAeYQaKiiuD7UK,"Pam had a big day. It was her birthday! Pam's hat was red. She had a big cake. Tim had a gift for Pam. It was in a big bag. Pat, the cat, sat by Pam. Pam and Tim had fun. They sang and clapped. ""Happy, happy,"" said Pam. The sun set. Pam and Pat nap.",2025-04-01,images/story/img-oHsnX2vO5mLD4wn0x2dOeYJz.png,tHP0GvI5hccNGBzYfgE2pkEHXiW2,6.7994100294985245,uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_YLXuurDAeYQaKiiuD7UK_1743542725.wav,"['Pam had a big day.', 'It was her birthday!', ""Pam's hat was red."", 'She had a big cake.', 'Tim had a gift for Pam.', 'It was in a big bag.', 'Pat, the cat, sat by Pam.', 'Pam and Tim had fun.', 'They sang and clapped.', '""Happy, happy,"" said Pam.', 'The sun set.', 'Pam and Pat nap.']",
920,188964286,uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_YLXuurDAeYQaKiiuD7UK_1743542725.wav,56.751474926253685,62.8429203539823,"""Happy, happy,"" said Pam.",,False,False,False,75323,Kindergarten,"CVC practice short a, short i",birthday,Alphabet,100.0,YLXuurDAeYQaKiiuD7UK,"Pam had a big day. It was her birthday! Pam's hat was red. She had a big cake. Tim had a gift for Pam. It was in a big bag. Pat, the cat, sat by Pam. Pam and Tim had fun. They sang and clapped. ""Happy, happy,"" said Pam. The sun set. Pam and Pat nap.",2025-04-01,images/story/img-oHsnX2vO5mLD4wn0x2dOeYJz.png,tHP0GvI5hccNGBzYfgE2pkEHXiW2,6.091445427728615,uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_YLXuurDAeYQaKiiuD7UK_1743542725.wav,"['Pam had a big day.', 'It was her birthday!', ""Pam's hat was red."", 'She had a big cake.', 'Tim had a gift for Pam.', 'It was in a big bag.', 'Pat, the cat, sat by Pam.', 'Pam and Tim had fun.', 'They sang and clapped.', '""Happy, happy,"" said Pam.', 'The sun set.', 'Pam and Pat nap.']",
921,188964286,uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_YLXuurDAeYQaKiiuD7UK_1743542725.wav,63.55825958702065,68.71312684365782,The sun set.,,False,False,False,75323,Kindergarten,"CVC practice short a, short i",birthday,Alphabet,100.0,YLXuurDAeYQaKiiuD7UK,"Pam had a big day. It was her birthday! Pam's hat was red. She had a big cake. Tim had a gift for Pam. It was in a big bag. Pat, the cat, sat by Pam. Pam and Tim had fun. They sang and clapped. ""Happy, happy,"" said Pam. The sun set. Pam and Pat nap.",2025-04-01,images/story/img-oHsnX2vO5mLD4wn0x2dOeYJz.png,tHP0GvI5hccNGBzYfgE2pkEHXiW2,5.154867256637168,uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_YLXuurDAeYQaKiiuD7UK_1743542725.wav,"['Pam had a big day.', 'It was her birthday!', ""Pam's hat was red."", 'She had a big cake.', 'Tim had a gift for Pam.', 'It was in a big bag.', 'Pat, the cat, sat by Pam.', 'Pam and Tim had fun.', 'They sang and clapped.', '""Happy, happy,"" said Pam.', 'The sun set.', 'Pam and Pat nap.']",
922,188964286,uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_YLXuurDAeYQaKiiuD7UK_1743542725.wav,69.32345815022174,75.25266169004475,Pam and Pat nap.,,False,False,False,75323,Kindergarten,"CVC practice short a, short i",birthday,Alphabet,100.0,YLXuurDAeYQaKiiuD7UK,"Pam had a big day. It was her birthday! Pam's hat was red. She had a big cake. Tim had a gift for Pam. It was in a big bag. Pat, the cat, sat by Pam. Pam and Tim had fun. They sang and clapped. ""Happy, happy,"" said Pam. The sun set. Pam and Pat nap.",2025-04-01,images/story/img-oHsnX2vO5mLD4wn0x2dOeYJz.png,tHP0GvI5hccNGBzYfgE2pkEHXiW2,5.929203539823007,uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_YLXuurDAeYQaKiiuD7UK_1743542725.wav,"['Pam had a big day.', 'It was her birthday!', ""Pam's hat was red."", 'She had a big cake.', 'Tim had a gift for Pam.', 'It was in a big bag.', 'Pat, the cat, sat by Pam.', 'Pam and Tim had fun.', 'They sang and clapped.', '""Happy, happy,"" said Pam.', 'The sun set.', 'Pam and Pat nap.']",
923,188964287,uid_Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2_sid_TWfFvKRseCHS844V1CEb_1741737067.wav,1.6359616801768608,10.30213706705969,"In the heart of the school, Tara the kind nurse sat at her desk.",,False,False,False,75323,1st Grade,ar,school nurse ,R-Controlled Vowels,150.0,TWfFvKRseCHS844V1CEb,"In the heart of the school, Tara the kind nurse sat at her desk. She wore a smart, bright scarf and always had her cart filled with care kits. One day, Jake, who liked to draw stars, barged in with a jar dropped on his arm. It wasn’t hard, but Tara was there with her charm.  “Don’t worry, Jake, it’s just a little scar,” she said, patting his arm gently with a pad. She bandaged it fast and gave him a smile that could light up the dark.  “Thanks, Tara!” Jake beamed like a star as he darted back to class. Tara waved, knowing she did her part. Another happy child, and just another day for the charming school nurse.",2025-03-11,images/story/img-VuPF4hoRzxNsAOnAnZ8KiCw9.png,Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2,8.666175386882829,uid_Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2_sid_TWfFvKRseCHS844V1CEb_1741737067.wav,"['In the heart of the school, Tara the kind nurse sat at her desk.', 'She wore a smart, bright scarf and always had her cart filled with care kits.', 'One day, Jake, who liked to draw stars, barged in with a jar dropped on his arm.', ""It wasn't hard, but Tara was there with her charm."", '""Don\'t worry, Jake, it\'s just a little scar,"" she said, patting his arm gently with a pad.', 'She bandaged it fast and gave him a smile that could light up the dark.', '""Thanks, Tara!"" Jake beamed like a star as he darted back to class.', 'Tara waved, knowing she did her part.', 'Another happy child, and just another day for the charming school nurse.']","{""text"":[""sentence segmentation error, not split: It wasn’t hard, but Tara was there with her charm. “Don’t worry, Jake, it’s just a little scar,” she said, patting his arm gently with a pad.[5]"",""Sentence segmentation error, not split: She bandaged it fast and gave him a smile that could light up the dark. “Thanks, Tara!” Jake beamed like a star as he darted back to class.[6]""]}"
924,188964287,uid_Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2_sid_TWfFvKRseCHS844V1CEb_1741737067.wav,10.338983050847457,24.922623434045686,"She wore a smart, bright scarf and always had her cart filled with care kits.",,False,False,False,75323,1st Grade,ar,school nurse ,R-Controlled Vowels,150.0,TWfFvKRseCHS844V1CEb,"In the heart of the school, Tara the kind nurse sat at her desk. She wore a smart, bright scarf and always had her cart filled with care kits. One day, Jake, who liked to draw stars, barged in with a jar dropped on his arm. It wasn’t hard, but Tara was there with her charm.  “Don’t worry, Jake, it’s just a little scar,” she said, patting his arm gently with a pad. She bandaged it fast and gave him a smile that could light up the dark.  “Thanks, Tara!” Jake beamed like a star as he darted back to class. Tara waved, knowing she did her part. Another happy child, and just another day for the charming school nurse.",2025-03-11,images/story/img-VuPF4hoRzxNsAOnAnZ8KiCw9.png,Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2,14.58364038319823,uid_Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2_sid_TWfFvKRseCHS844V1CEb_1741737067.wav,"['In the heart of the school, Tara the kind nurse sat at her desk.', 'She wore a smart, bright scarf and always had her cart filled with care kits.', 'One day, Jake, who liked to draw stars, barged in with a jar dropped on his arm.', ""It wasn't hard, but Tara was there with her charm."", '""Don\'t worry, Jake, it\'s just a little scar,"" she said, patting his arm gently with a pad.', 'She bandaged it fast and gave him a smile that could light up the dark.', '""Thanks, Tara!"" Jake beamed like a star as he darted back to class.', 'Tara waved, knowing she did her part.', 'Another happy child, and just another day for the charming school nurse.']","{""text"":[""sentence segmentation error, not split: It wasn’t hard, but Tara was there with her charm. “Don’t worry, Jake, it’s just a little scar,” she said, patting his arm gently with a pad.[5]"",""Sentence segmentation error, not split: She bandaged it fast and gave him a smile that could light up the dark. “Thanks, Tara!” Jake beamed like a star as he darted back to class.[6]""]}"
925,188964287,uid_Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2_sid_TWfFvKRseCHS844V1CEb_1741737067.wav,24.99263080324245,38.78039793662491,"One day, Jake, who liked to draw stars, barged in with a jar dropped on his arm.",,False,False,False,75323,1st Grade,ar,school nurse ,R-Controlled Vowels,150.0,TWfFvKRseCHS844V1CEb,"In the heart of the school, Tara the kind nurse sat at her desk. She wore a smart, bright scarf and always had her cart filled with care kits. One day, Jake, who liked to draw stars, barged in with a jar dropped on his arm. It wasn’t hard, but Tara was there with her charm.  “Don’t worry, Jake, it’s just a little scar,” she said, patting his arm gently with a pad. She bandaged it fast and gave him a smile that could light up the dark.  “Thanks, Tara!” Jake beamed like a star as he darted back to class. Tara waved, knowing she did her part. Another happy child, and just another day for the charming school nurse.",2025-03-11,images/story/img-VuPF4hoRzxNsAOnAnZ8KiCw9.png,Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2,13.78776713338246,uid_Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2_sid_TWfFvKRseCHS844V1CEb_1741737067.wav,"['In the heart of the school, Tara the kind nurse sat at her desk.', 'She wore a smart, bright scarf and always had her cart filled with care kits.', 'One day, Jake, who liked to draw stars, barged in with a jar dropped on his arm.', ""It wasn't hard, but Tara was there with her charm."", '""Don\'t worry, Jake, it\'s just a little scar,"" she said, patting his arm gently with a pad.', 'She bandaged it fast and gave him a smile that could light up the dark.', '""Thanks, Tara!"" Jake beamed like a star as he darted back to class.', 'Tara waved, knowing she did her part.', 'Another happy child, and just another day for the charming school nurse.']","{""text"":[""sentence segmentation error, not split: It wasn’t hard, but Tara was there with her charm. “Don’t worry, Jake, it’s just a little scar,” she said, patting his arm gently with a pad.[5]"",""Sentence segmentation error, not split: She bandaged it fast and gave him a smile that could light up the dark. “Thanks, Tara!” Jake beamed like a star as he darted back to class.[6]""]}"
926,188964287,uid_Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2_sid_TWfFvKRseCHS844V1CEb_1741737067.wav,41.45173176123802,45.91009579955784,"It wasn't hard, but Tara was there with her charm.",,False,False,False,75323,1st Grade,ar,school nurse ,R-Controlled Vowels,150.0,TWfFvKRseCHS844V1CEb,"In the heart of the school, Tara the kind nurse sat at her desk. She wore a smart, bright scarf and always had her cart filled with care kits. One day, Jake, who liked to draw stars, barged in with a jar dropped on his arm. It wasn’t hard, but Tara was there with her charm.  “Don’t worry, Jake, it’s just a little scar,” she said, patting his arm gently with a pad. She bandaged it fast and gave him a smile that could light up the dark.  “Thanks, Tara!” Jake beamed like a star as he darted back to class. Tara waved, knowing she did her part. Another happy child, and just another day for the charming school nurse.",2025-03-11,images/story/img-VuPF4hoRzxNsAOnAnZ8KiCw9.png,Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2,4.4583640383198215,uid_Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2_sid_TWfFvKRseCHS844V1CEb_1741737067.wav,"['In the heart of the school, Tara the kind nurse sat at her desk.', 'She wore a smart, bright scarf and always had her cart filled with care kits.', 'One day, Jake, who liked to draw stars, barged in with a jar dropped on his arm.', ""It wasn't hard, but Tara was there with her charm."", '""Don\'t worry, Jake, it\'s just a little scar,"" she said, patting his arm gently with a pad.', 'She bandaged it fast and gave him a smile that could light up the dark.', '""Thanks, Tara!"" Jake beamed like a star as he darted back to class.', 'Tara waved, knowing she did her part.', 'Another happy child, and just another day for the charming school nurse.']","{""text"":[""sentence segmentation error, not split: It wasn’t hard, but Tara was there with her charm. “Don’t worry, Jake, it’s just a little scar,” she said, patting his arm gently with a pad.[5]"",""Sentence segmentation error, not split: She bandaged it fast and gave him a smile that could light up the dark. “Thanks, Tara!” Jake beamed like a star as he darted back to class.[6]""]}"
927,188964287,uid_Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2_sid_TWfFvKRseCHS844V1CEb_1741737067.wav,45.932203389830505,55.2542372881356,"""Don't worry, Jake, it's just a little scar,"" she said, patting his arm gently with a pad.",,False,False,False,75323,1st Grade,ar,school nurse ,R-Controlled Vowels,150.0,TWfFvKRseCHS844V1CEb,"In the heart of the school, Tara the kind nurse sat at her desk. She wore a smart, bright scarf and always had her cart filled with care kits. One day, Jake, who liked to draw stars, barged in with a jar dropped on his arm. It wasn’t hard, but Tara was there with her charm.  “Don’t worry, Jake, it’s just a little scar,” she said, patting his arm gently with a pad. She bandaged it fast and gave him a smile that could light up the dark.  “Thanks, Tara!” Jake beamed like a star as he darted back to class. Tara waved, knowing she did her part. Another happy child, and just another day for the charming school nurse.",2025-03-11,images/story/img-VuPF4hoRzxNsAOnAnZ8KiCw9.png,Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2,9.322033898305094,uid_Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2_sid_TWfFvKRseCHS844V1CEb_1741737067.wav,"['In the heart of the school, Tara the kind nurse sat at her desk.', 'She wore a smart, bright scarf and always had her cart filled with care kits.', 'One day, Jake, who liked to draw stars, barged in with a jar dropped on his arm.', ""It wasn't hard, but Tara was there with her charm."", '""Don\'t worry, Jake, it\'s just a little scar,"" she said, patting his arm gently with a pad.', 'She bandaged it fast and gave him a smile that could light up the dark.', '""Thanks, Tara!"" Jake beamed like a star as he darted back to class.', 'Tara waved, knowing she did her part.', 'Another happy child, and just another day for the charming school nurse.']","{""text"":[""sentence segmentation error, not split: It wasn’t hard, but Tara was there with her charm. “Don’t worry, Jake, it’s just a little scar,” she said, patting his arm gently with a pad.[5]"",""Sentence segmentation error, not split: She bandaged it fast and gave him a smile that could light up the dark. “Thanks, Tara!” Jake beamed like a star as he darted back to class.[6]""]}"
928,188964287,uid_Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2_sid_TWfFvKRseCHS844V1CEb_1741737067.wav,55.29476787030214,65.43478260869566,She bandaged it fast and gave him a smile that could light up the dark.,,False,False,False,75323,1st Grade,ar,school nurse ,R-Controlled Vowels,150.0,TWfFvKRseCHS844V1CEb,"In the heart of the school, Tara the kind nurse sat at her desk. She wore a smart, bright scarf and always had her cart filled with care kits. One day, Jake, who liked to draw stars, barged in with a jar dropped on his arm. It wasn’t hard, but Tara was there with her charm.  “Don’t worry, Jake, it’s just a little scar,” she said, patting his arm gently with a pad. She bandaged it fast and gave him a smile that could light up the dark.  “Thanks, Tara!” Jake beamed like a star as he darted back to class. Tara waved, knowing she did her part. Another happy child, and just another day for the charming school nurse.",2025-03-11,images/story/img-VuPF4hoRzxNsAOnAnZ8KiCw9.png,Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2,10.140014738393518,uid_Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2_sid_TWfFvKRseCHS844V1CEb_1741737067.wav,"['In the heart of the school, Tara the kind nurse sat at her desk.', 'She wore a smart, bright scarf and always had her cart filled with care kits.', 'One day, Jake, who liked to draw stars, barged in with a jar dropped on his arm.', ""It wasn't hard, but Tara was there with her charm."", '""Don\'t worry, Jake, it\'s just a little scar,"" she said, patting his arm gently with a pad.', 'She bandaged it fast and gave him a smile that could light up the dark.', '""Thanks, Tara!"" Jake beamed like a star as he darted back to class.', 'Tara waved, knowing she did her part.', 'Another happy child, and just another day for the charming school nurse.']","{""text"":[""sentence segmentation error, not split: It wasn’t hard, but Tara was there with her charm. “Don’t worry, Jake, it’s just a little scar,” she said, patting his arm gently with a pad.[5]"",""Sentence segmentation error, not split: She bandaged it fast and gave him a smile that could light up the dark. “Thanks, Tara!” Jake beamed like a star as he darted back to class.[6]""]}"
929,188964287,uid_Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2_sid_TWfFvKRseCHS844V1CEb_1741737067.wav,68.21665438467207,81.56963890935889,"""Thanks, Tara!"" Jake beamed like a star as he darted back to class.",,False,False,False,75323,1st Grade,ar,school nurse ,R-Controlled Vowels,150.0,TWfFvKRseCHS844V1CEb,"In the heart of the school, Tara the kind nurse sat at her desk. She wore a smart, bright scarf and always had her cart filled with care kits. One day, Jake, who liked to draw stars, barged in with a jar dropped on his arm. It wasn’t hard, but Tara was there with her charm.  “Don’t worry, Jake, it’s just a little scar,” she said, patting his arm gently with a pad. She bandaged it fast and gave him a smile that could light up the dark.  “Thanks, Tara!” Jake beamed like a star as he darted back to class. Tara waved, knowing she did her part. Another happy child, and just another day for the charming school nurse.",2025-03-11,images/story/img-VuPF4hoRzxNsAOnAnZ8KiCw9.png,Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2,13.352984524686818,uid_Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2_sid_TWfFvKRseCHS844V1CEb_1741737067.wav,"['In the heart of the school, Tara the kind nurse sat at her desk.', 'She wore a smart, bright scarf and always had her cart filled with care kits.', 'One day, Jake, who liked to draw stars, barged in with a jar dropped on his arm.', ""It wasn't hard, but Tara was there with her charm."", '""Don\'t worry, Jake, it\'s just a little scar,"" she said, patting his arm gently with a pad.', 'She bandaged it fast and gave him a smile that could light up the dark.', '""Thanks, Tara!"" Jake beamed like a star as he darted back to class.', 'Tara waved, knowing she did her part.', 'Another happy child, and just another day for the charming school nurse.']","{""text"":[""sentence segmentation error, not split: It wasn’t hard, but Tara was there with her charm. “Don’t worry, Jake, it’s just a little scar,” she said, patting his arm gently with a pad.[5]"",""Sentence segmentation error, not split: She bandaged it fast and gave him a smile that could light up the dark. “Thanks, Tara!” Jake beamed like a star as he darted back to class.[6]""]}"
930,188964287,uid_Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2_sid_TWfFvKRseCHS844V1CEb_1741737067.wav,81.76860722181283,86.21960206337509,"Tara waved, knowing she did her part.",,False,False,False,75323,1st Grade,ar,school nurse ,R-Controlled Vowels,150.0,TWfFvKRseCHS844V1CEb,"In the heart of the school, Tara the kind nurse sat at her desk. She wore a smart, bright scarf and always had her cart filled with care kits. One day, Jake, who liked to draw stars, barged in with a jar dropped on his arm. It wasn’t hard, but Tara was there with her charm.  “Don’t worry, Jake, it’s just a little scar,” she said, patting his arm gently with a pad. She bandaged it fast and gave him a smile that could light up the dark.  “Thanks, Tara!” Jake beamed like a star as he darted back to class. Tara waved, knowing she did her part. Another happy child, and just another day for the charming school nurse.",2025-03-11,images/story/img-VuPF4hoRzxNsAOnAnZ8KiCw9.png,Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2,4.450994841562263,uid_Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2_sid_TWfFvKRseCHS844V1CEb_1741737067.wav,"['In the heart of the school, Tara the kind nurse sat at her desk.', 'She wore a smart, bright scarf and always had her cart filled with care kits.', 'One day, Jake, who liked to draw stars, barged in with a jar dropped on his arm.', ""It wasn't hard, but Tara was there with her charm."", '""Don\'t worry, Jake, it\'s just a little scar,"" she said, patting his arm gently with a pad.', 'She bandaged it fast and gave him a smile that could light up the dark.', '""Thanks, Tara!"" Jake beamed like a star as he darted back to class.', 'Tara waved, knowing she did her part.', 'Another happy child, and just another day for the charming school nurse.']","{""text"":[""sentence segmentation error, not split: It wasn’t hard, but Tara was there with her charm. “Don’t worry, Jake, it’s just a little scar,” she said, patting his arm gently with a pad.[5]"",""Sentence segmentation error, not split: She bandaged it fast and gave him a smile that could light up the dark. “Thanks, Tara!” Jake beamed like a star as he darted back to class.[6]""]}"
931,188964287,uid_Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2_sid_TWfFvKRseCHS844V1CEb_1741737067.wav,87.78002947678704,96.35040530582168,"Another happy child, and just another day for the charming school nurse.",,False,False,False,75323,1st Grade,ar,school nurse ,R-Controlled Vowels,150.0,TWfFvKRseCHS844V1CEb,"In the heart of the school, Tara the kind nurse sat at her desk. She wore a smart, bright scarf and always had her cart filled with care kits. One day, Jake, who liked to draw stars, barged in with a jar dropped on his arm. It wasn’t hard, but Tara was there with her charm.  “Don’t worry, Jake, it’s just a little scar,” she said, patting his arm gently with a pad. She bandaged it fast and gave him a smile that could light up the dark.  “Thanks, Tara!” Jake beamed like a star as he darted back to class. Tara waved, knowing she did her part. Another happy child, and just another day for the charming school nurse.",2025-03-11,images/story/img-VuPF4hoRzxNsAOnAnZ8KiCw9.png,Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2,8.570375829034631,uid_Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2_sid_TWfFvKRseCHS844V1CEb_1741737067.wav,"['In the heart of the school, Tara the kind nurse sat at her desk.', 'She wore a smart, bright scarf and always had her cart filled with care kits.', 'One day, Jake, who liked to draw stars, barged in with a jar dropped on his arm.', ""It wasn't hard, but Tara was there with her charm."", '""Don\'t worry, Jake, it\'s just a little scar,"" she said, patting his arm gently with a pad.', 'She bandaged it fast and gave him a smile that could light up the dark.', '""Thanks, Tara!"" Jake beamed like a star as he darted back to class.', 'Tara waved, knowing she did her part.', 'Another happy child, and just another day for the charming school nurse.']","{""text"":[""sentence segmentation error, not split: It wasn’t hard, but Tara was there with her charm. “Don’t worry, Jake, it’s just a little scar,” she said, patting his arm gently with a pad.[5]"",""Sentence segmentation error, not split: She bandaged it fast and gave him a smile that could light up the dark. “Thanks, Tara!” Jake beamed like a star as he darted back to class.[6]""]}"
932,188964288,uid_ILoW3cdKuQPYK9GCBc6aoCHzooz2_sid_DgY2XxtkUEMBV3Z2dlwK_1742518688.wav,4.509948415622697,13.404568901989682,"Sam, a brave lad, met a fat bat.",,False,False,False,75323,Kindergarten,Short A Review,Zombies,Alphabet Review & Longer Words,50.0,DgY2XxtkUEMBV3Z2dlwK,"Sam, a brave lad, met a fat bat. The bat sat on a mat. Sam had a plan. He got a can. The bat ran. Sam was glad. He had fun with the bat. The end.",2025-03-21,images/story/img-YLeWW04ZTRJxLBwI6c5RU13v.png,ILoW3cdKuQPYK9GCBc6aoCHzooz2,8.894620486366986,uid_ILoW3cdKuQPYK9GCBc6aoCHzooz2_sid_DgY2XxtkUEMBV3Z2dlwK_1742518688.wav,"['Sam, a brave lad, met a fat bat.', 'The bat sat on a mat.', 'Sam had a plan.', 'He got a can.', 'The bat ran.', 'Sam was glad.', 'He had fun with the bat.', 'The end.']","{""text"":[""This is not the first time the child reads these sentences and records them as the first version was not recorded (according to mom's audio at the beginning)"",""Some other children heard in background at moments""]}"
933,188964288,uid_ILoW3cdKuQPYK9GCBc6aoCHzooz2_sid_DgY2XxtkUEMBV3Z2dlwK_1742518688.wav,14.904200442151804,17.778187177597637,The bat sat on a mat.,,False,False,False,75323,Kindergarten,Short A Review,Zombies,Alphabet Review & Longer Words,50.0,DgY2XxtkUEMBV3Z2dlwK,"Sam, a brave lad, met a fat bat. The bat sat on a mat. Sam had a plan. He got a can. The bat ran. Sam was glad. He had fun with the bat. The end.",2025-03-21,images/story/img-YLeWW04ZTRJxLBwI6c5RU13v.png,ILoW3cdKuQPYK9GCBc6aoCHzooz2,2.8739867354458326,uid_ILoW3cdKuQPYK9GCBc6aoCHzooz2_sid_DgY2XxtkUEMBV3Z2dlwK_1742518688.wav,"['Sam, a brave lad, met a fat bat.', 'The bat sat on a mat.', 'Sam had a plan.', 'He got a can.', 'The bat ran.', 'Sam was glad.', 'He had fun with the bat.', 'The end.']","{""text"":[""This is not the first time the child reads these sentences and records them as the first version was not recorded (according to mom's audio at the beginning)"",""Some other children heard in background at moments""]}"
934,188964288,uid_ILoW3cdKuQPYK9GCBc6aoCHzooz2_sid_DgY2XxtkUEMBV3Z2dlwK_1742518688.wav,18.165070007369195,19.926308032424465,Sam had a plan.,,False,False,False,75323,Kindergarten,Short A Review,Zombies,Alphabet Review & Longer Words,50.0,DgY2XxtkUEMBV3Z2dlwK,"Sam, a brave lad, met a fat bat. The bat sat on a mat. Sam had a plan. He got a can. The bat ran. Sam was glad. He had fun with the bat. The end.",2025-03-21,images/story/img-YLeWW04ZTRJxLBwI6c5RU13v.png,ILoW3cdKuQPYK9GCBc6aoCHzooz2,1.7612380250552704,uid_ILoW3cdKuQPYK9GCBc6aoCHzooz2_sid_DgY2XxtkUEMBV3Z2dlwK_1742518688.wav,"['Sam, a brave lad, met a fat bat.', 'The bat sat on a mat.', 'Sam had a plan.', 'He got a can.', 'The bat ran.', 'Sam was glad.', 'He had fun with the bat.', 'The end.']","{""text"":[""This is not the first time the child reads these sentences and records them as the first version was not recorded (according to mom's audio at the beginning)"",""Some other children heard in background at moments""]}"
935,188964288,uid_ILoW3cdKuQPYK9GCBc6aoCHzooz2_sid_DgY2XxtkUEMBV3Z2dlwK_1742518688.wav,19.96059289450846,21.31433817977184,He got a can.,,False,False,False,75323,Kindergarten,Short A Review,Zombies,Alphabet Review & Longer Words,50.0,DgY2XxtkUEMBV3Z2dlwK,"Sam, a brave lad, met a fat bat. The bat sat on a mat. Sam had a plan. He got a can. The bat ran. Sam was glad. He had fun with the bat. The end.",2025-03-21,images/story/img-YLeWW04ZTRJxLBwI6c5RU13v.png,ILoW3cdKuQPYK9GCBc6aoCHzooz2,1.3537452852633791,uid_ILoW3cdKuQPYK9GCBc6aoCHzooz2_sid_DgY2XxtkUEMBV3Z2dlwK_1742518688.wav,"['Sam, a brave lad, met a fat bat.', 'The bat sat on a mat.', 'Sam had a plan.', 'He got a can.', 'The bat ran.', 'Sam was glad.', 'He had fun with the bat.', 'The end.']","{""text"":[""This is not the first time the child reads these sentences and records them as the first version was not recorded (according to mom's audio at the beginning)"",""Some other children heard in background at moments""]}"
936,188964288,uid_ILoW3cdKuQPYK9GCBc6aoCHzooz2_sid_DgY2XxtkUEMBV3Z2dlwK_1742518688.wav,21.321488242898223,23.309205792034952,The bat ran.,,False,False,False,75323,Kindergarten,Short A Review,Zombies,Alphabet Review & Longer Words,50.0,DgY2XxtkUEMBV3Z2dlwK,"Sam, a brave lad, met a fat bat. The bat sat on a mat. Sam had a plan. He got a can. The bat ran. Sam was glad. He had fun with the bat. The end.",2025-03-21,images/story/img-YLeWW04ZTRJxLBwI6c5RU13v.png,ILoW3cdKuQPYK9GCBc6aoCHzooz2,1.9877175491367252,uid_ILoW3cdKuQPYK9GCBc6aoCHzooz2_sid_DgY2XxtkUEMBV3Z2dlwK_1742518688.wav,"['Sam, a brave lad, met a fat bat.', 'The bat sat on a mat.', 'Sam had a plan.', 'He got a can.', 'The bat ran.', 'Sam was glad.', 'He had fun with the bat.', 'The end.']","{""text"":[""This is not the first time the child reads these sentences and records them as the first version was not recorded (according to mom's audio at the beginning)"",""Some other children heard in background at moments""]}"
937,188964288,uid_ILoW3cdKuQPYK9GCBc6aoCHzooz2_sid_DgY2XxtkUEMBV3Z2dlwK_1742518688.wav,23.337806044540518,25.010920816116027,Sam was glad.,,False,False,False,75323,Kindergarten,Short A Review,Zombies,Alphabet Review & Longer Words,50.0,DgY2XxtkUEMBV3Z2dlwK,"Sam, a brave lad, met a fat bat. The bat sat on a mat. Sam had a plan. He got a can. The bat ran. Sam was glad. He had fun with the bat. The end.",2025-03-21,images/story/img-YLeWW04ZTRJxLBwI6c5RU13v.png,ILoW3cdKuQPYK9GCBc6aoCHzooz2,1.6731147715755128,uid_ILoW3cdKuQPYK9GCBc6aoCHzooz2_sid_DgY2XxtkUEMBV3Z2dlwK_1742518688.wav,"['Sam, a brave lad, met a fat bat.', 'The bat sat on a mat.', 'Sam had a plan.', 'He got a can.', 'The bat ran.', 'Sam was glad.', 'He had fun with the bat.', 'The end.']","{""text"":[""This is not the first time the child reads these sentences and records them as the first version was not recorded (according to mom's audio at the beginning)"",""Some other children heard in background at moments""]}"
